,지점명,년,5월평균기온,5월합강수량(mm),5월합계일조시간,6월평균기온,6월합강수량(mm),6월합계일조시간,7월평균기온,7월합강수량(mm),7월합계일조시간,8월평균기온,8월합강수량(mm),8월합계일조시간,단위면적당 생산량
725,광주,2021,18.4,139.4,212.8,23.3,118.1,200.6,27.0,227.6,182.3,25.8,338.7,141.7,503.1581
726,광주,2022,19.3,0.4,297.9,23.8,131.7,166.0,27.0,169.0,181.3,26.9,106.4,129.3,491.5661
727,광주,2022,19.3,0.4,297.9,23.8,131.7,166.0,27.0,169.0,181.3,26.9,106.4,129.3,499.0354
728,광주,2023,19.4,190.1,194.5,23.4,441.2,210.0,26.3,684.6,119.2,27.3,341.2,212.9,493.0877
729,광주,2023,19.4,190.1,194.5,23.4,441.2,210.0,26.3,684.6,119.2,27.3,341.2,212.9,506.0491
730,부산,1996,18.0,46.8,262.6,20.5,327.1,116.0,23.8,284.8,219.9,26.2,140.4,239.7,493.0
731,부산,1997,17.9,289.4,227.2,22.2,286.1,261.1,24.5,216.3,155.7,25.9,235.1,221.4,491.0
732,부산,1998,19.0,152.8,206.4,20.3,447.0,141.2,24.5,223.6,144.3,26.2,335.8,176.9,417.0
733,부산,1999,18.2,187.6,303.4,21.2,278.2,188.4,23.5,556.7,134.5,25.2,582.9,159.0,463.0
734,부산,2000,17.3,72.0,193.2,20.4,93.7,147.5,25.3,337.4,179.8,26.7,325.2,176.8,460.0
735,부산,2001,19.0,57.8,186.3,21.6,274.9,155.4,26.0,271.5,189.6,26.9,144.7,191.1,473.0
736,부산,2002,17.0,122.6,161.8,20.9,76.0,209.4,24.0,304.6,150.0,24.2,696.3,127.4,426.0
737,부산,2003,16.9,418.5,134.4,20.8,355.0,148.2,21.3,657.7,69.4,24.1,278.0,127.9,366.0
738,부산,2004,17.3,210.6,167.4,21.0,189.1,194.5,24.2,91.7,197.1,25.2,249.0,177.0,477.0
739,부산,2005,17.1,168.0,261.6,21.0,145.0,192.1,23.8,314.4,157.4,25.8,210.8,174.5,459.0
740,부산,2006,16.3,257.6,170.2,20.3,175.4,188.4,22.6,591.7,93.9,27.5,68.0,249.5,466.56625
741,부산,2007,17.8,116.6,247.5,20.5,94.5,147.3,22.8,301.5,127.2,26.7,128.1,180.3,471.59439
742,부산,2008,17.4,191.3,226.1,19.7,186.5,131.4,25.6,107.1,178.6,25.0,368.5,209.4,516.66015
743,부산,2009,18.6,173.4,223.5,21.4,187.9,186.6,23.3,886.1,84.2,25.0,84.8,135.7,488.42379
744,부산,2010,17.2,186.8,204.0,22.0,94.4,201.3,25.2,291.9,165.1,27.9,165.3,212.6,464.99019
745,부산,2011,17.3,170.0,172.0,21.3,243.2,127.0,25.1,418.1,175.0,25.8,110.0,121.5,473.71689
746,부산,2012,18.9,36.1,238.2,21.6,97.8,179.6,25.5,502.0,221.4,27.5,169.4,218.5,489.31058
747,부산,2013,18.2,201.0,271.4,21.9,159.0,180.0,26.1,131.0,217.2,28.0,144.5,286.5,505.04397
748,부산,2014,18.7,145.9,291.2,21.4,44.5,162.8,24.8,169.3,189.1,24.2,642.2,120.9,503.00206
749,부산,2015,18.8,183.0,277.5,21.0,69.2,162.4,23.9,176.7,187.6,26.1,132.5,218.6,529.49348
750,부산,2016,19.3,108.8,265.9,21.9,115.2,169.5,25.3,188.8,236.0,27.7,141.5,294.4,529.25565
751,부산,2017,19.0,39.2,296.2,21.3,49.8,269.4,26.1,172.1,196.7,27.0,82.5,227.2,520.10756
752,부산,2018,17.8,155.8,216.5,21.5,276.7,198.9,26.7,122.1,283.4,27.9,169.7,260.0,516.14862
753,부산,2019,19.3,76.1,302.2,21.1,324.3,234.9,24.3,358.9,192.4,27.0,156.3,239.5,509.8865
754,부산,2020,17.9,96.2,215.1,22.4,321.1,231.2,22.1,796.8,86.9,27.2,399.2,206.0,445.70448
755,부산,2021,17.7,139.2,190.8,21.9,232.3,208.0,26.3,399.9,193.8,26.2,481.2,154.4,531.1683
756,부산,2022,19.0,5.4,293.6,21.7,152.0,174.2,26.2,145.0,193.8,26.4,176.7,163.6,508.6663
757,부산,2023,17.9,290.7,194.5,22.5,153.9,199.7,25.5,701.7,143.5,27.8,299.9,213.1,483.6464
758,통영,1996,17.1,30.4,247.8,20.3,356.6,96.8,23.5,214.4,171.7,26.1,145.8,221.1,547.0
759,통영,1997,17.4,310.0,201.5,21.7,226.1,234.0,24.3,223.6,124.9,25.8,173.6,201.4,492.0
760,통영,1998,18.7,126.6,185.7,20.3,350.0,125.8,24.7,191.3,122.0,26.6,229.5,168.1,468.0
761,통영,1999,17.7,165.5,291.8,20.9,282.4,181.1,23.7,794.8,140.3,25.2,554.8,146.8,452.0
762,통영,2000,17.2,85.5,216.5,20.9,133.5,153.4,25.2,383.7,192.0,26.6,339.2,169.1,460.0
763,통영,2001,18.2,50.4,183.1,21.1,276.9,141.7,25.4,260.2,168.3,26.4,121.9,190.4,535.0
764,통영,2002,17.4,134.4,162.6,21.3,71.0,207.6,24.3,297.6,129.8,25.0,672.7,124.9,431.0
765,통영,2003,18.0,260.2,179.9,21.8,276.0,155.9,23.0,482.9,74.3,25.4,309.6,129.1,413.0
766,통영,2004,17.2,286.2,182.6,20.8,184.0,205.4,24.9,68.5,189.5,25.7,220.1,203.6,503.0
767,통영,2005,16.9,180.8,281.8,20.9,188.5,206.4,23.3,182.1,161.8,25.0,181.6,172.2,464.0
768,통영,2006,16.6,230.6,166.6,20.4,249.0,188.2,23.3,536.1,88.9,26.7,63.1,247.3,468.26488
769,통영,2007,18.4,153.3,246.6,21.6,84.0,165.5,24.0,284.1,138.6,26.9,188.4,166.4,465.00846
770,통영,2008,17.5,226.8,232.9,20.0,252.7,121.4,25.9,168.2,157.5,25.7,229.5,224.3,493.21535
771,통영,2009,18.4,204.0,254.9,21.3,195.7,185.4,23.7,652.2,98.1,25.3,78.8,153.4,496.79913
772,통영,2010,16.2,175.5,204.6,20.9,71.4,208.5,24.0,224.2,134.5,26.4,184.5,191.6,488.50687
773,통영,2011,16.7,180.7,162.8,20.4,240.4,124.7,24.5,224.6,169.0,24.8,285.5,108.2,489.91419
774,통영,2012,17.8,59.5,217.7,20.9,70.5,162.5,24.6,273.9,175.7,26.5,252.3,168.8,468.09707
775,통영,2013,17.1,215.5,254.7,21.1,185.9,160.9,25.2,147.0,168.8,26.6,104.0,252.5,491.56852
776,통영,2014,18.2,142.5,276.8,21.1,67.3,158.1,24.4,193.1,156.9,24.2,589.4,107.8,471.61945
777,통영,2015,18.0,160.1,254.1,20.5,85.8,142.0,23.9,180.9,175.7,25.4,171.4,181.2,506.17295
778,통영,2016,18.7,106.8,236.1,21.6,112.7,141.0,25.1,235.5,196.4,27.5,61.7,268.2,537.52257
779,통영,2017,18.5,34.8,274.0,21.0,68.4,232.9,25.7,223.3,169.5,27.2,169.7,224.5,528.88715
780,통영,2018,17.9,227.2,184.5,21.2,306.5,210.8,26.3,139.2,267.4,27.9,177.4,225.7,500.82531
781,통영,2019,18.3,95.2,255.6,20.8,411.3,235.7,24.3,329.3,176.7,26.8,79.2,222.2,490.86934
782,통영,2020,17.8,119.5,219.2,22.0,371.3,225.2,22.5,607.8,95.6,27.1,273.4,203.3,453.02244
783,통영,2021,17.9,163.1,224.0,21.8,182.3,219.8,26.5,404.5,207.1,26.7,477.0,193.5,513.6718
784,통영,2022,18.6,0.1,295.5,21.8,101.5,167.0,26.1,151.8,233.8,26.2,186.9,186.9,495.8425
785,통영,2023,17.5,241.1,186.1,22.0,237.5,197.7,24.9,586.4,106.4,27.4,391.6,209.6,487.3018
786,무안,1996,16.1,33.0,233.3,20.8,297.5,94.6,24.4,192.0,204.5,26.1,256.5,235.7,504.0
787,무안,1997,17.3,109.5,191.0,22.0,124.5,216.1,25.0,327.0,171.6,26.1,259.0,235.6,523.0
788,무안,1998,17.5,155.0,155.1,20.9,410.8,113.6,25.1,316.9,129.0,26.1,389.7,103.6,495.0
789,무안,1999,16.8,136.7,258.7,21.9,148.2,224.3,24.4,224.4,153.5,25.5,307.9,177.5,477.0
790,무안,2000,16.1,29.2,215.0,21.4,203.9,158.2,25.7,162.9,197.7,,,10.7,505.0
791,목포,1996,16.9,27.3,229.1,21.1,286.8,99.7,24.7,190.4,199.5,26.7,77.0,239.5,490.0
792,목포,1997,17.4,78.0,221.2,22.2,145.7,225.0,25.0,253.2,178.4,26.3,255.0,261.5,518.0
793,목포,1998,17.7,110.9,168.5,20.8,383.2,143.4,25.4,175.2,187.7,26.5,153.8,178.9,526.0
794,목포,1999,17.0,116.0,273.3,21.8,121.7,225.5,24.0,276.5,163.5,25.3,279.6,192.4,434.0
795,목포,2000,16.8,40.2,223.5,21.7,222.4,155.8,25.8,204.0,197.3,26.6,322.2,226.1,474.0
796,목포,2001,18.0,28.5,199.6,21.2,270.3,124.1,25.7,171.5,204.2,26.0,102.8,215.5,472.0
797,목포,2002,16.9,79.2,155.2,21.8,97.0,239.6,24.7,201.2,120.9,24.8,384.6,115.2,367.0
798,목포,2003,18.3,147.9,180.5,21.3,135.7,164.1,23.1,402.4,74.7,25.0,368.7,143.3,428.0
799,목포,2004,17.0,85.8,182.2,21.6,217.2,163.8,25.5,375.4,182.2,26.1,351.4,215.6,490.0
800,목포,2005,18.1,81.6,254.6,22.9,209.7,188.1,25.0,197.1,143.6,26.1,143.1,167.3,470.0
801,목포,2006,17.3,247.3,149.1,21.9,191.9,178.7,25.0,333.3,95.3,28.0,177.7,231.8,466.042
802,목포,2007,17.9,128.5,236.1,21.6,30.6,140.5,24.2,191.9,132.6,27.2,222.6,194.4,438.87764
803,목포,2008,17.2,150.5,218.1,20.7,294.8,104.5,25.9,112.2,149.9,25.5,95.6,222.4,462.49349
804,목포,2009,17.6,97.2,265.8,21.4,122.8,190.9,23.6,465.8,122.9,24.9,74.0,170.8,483.88099
805,목포,2010,16.5,99.5,215.0,21.4,52.9,156.7,24.8,264.4,138.3,27.1,344.2,187.1,474.02158
806,목포,2011,17.0,96.9,193.8,21.0,134.6,159.1,25.3,227.6,147.2,24.6,160.0,94.1,471.84431
807,목포,2012,17.6,26.9,245.5,21.9,51.7,187.2,25.1,319.4,169.4,27.0,443.4,180.5,415.85551
808,목포,2013,17.2,140.7,233.8,22.0,84.4,171.7,26.4,224.9,156.2,27.8,176.8,279.2,485.46152
809,목포,2014,17.8,72.8,285.2,21.7,69.9,181.3,24.5,136.8,144.7,24.1,255.0,113.3,475.30427
810,목포,2015,17.7,77.8,263.6,21.5,117.8,157.4,24.8,159.6,161.9,25.9,86.5,203.7,497.86728
811,목포,2016,18.6,119.9,239.9,22.2,133.6,149.3,26.1,249.2,205.4,27.9,20.4,269.7,490.64184
812,목포,2017,18.7,14.0,270.8,21.9,28.5,210.3,27.2,138.2,155.4,27.0,201.8,239.4,498.55175
813,목포,2018,18.2,89.3,167.8,22.6,162.0,212.3,27.7,67.6,268.6,28.7,246.2,245.1,496.21191
814,목포,2019,18.1,122.9,291.0,21.2,172.3,231.7,24.8,167.0,171.8,27.0,144.9,229.9,475.09665
815,목포,2020,17.2,141.4,204.8,22.2,261.5,208.5,23.0,366.3,98.4,27.7,206.4,208.1,445.26293
816,여수,1996,17.7,46.1,252.9,20.4,326.7,107.8,23.8,159.7,197.5,26.3,157.0,241.4,491.0
817,여수,1997,17.5,207.2,208.6,22.0,354.9,221.6,24.6,213.2,154.7,25.9,225.0,205.9,494.0
818,여수,1998,18.8,128.5,189.4,20.3,381.9,130.1,24.6,248.0,155.1,26.4,283.2,186.9,496.0
819,여수,1999,18.0,161.1,288.0,21.4,216.5,177.6,23.6,546.6,133.6,25.0,335.5,135.5,472.0
820,여수,2000,17.5,73.6,216.9,20.9,167.0,156.2,24.9,246.3,189.5,26.2,342.7,199.7,455.0
821,여수,2001,18.6,47.3,189.4,20.9,393.5,137.5,25.4,122.2,187.7,26.1,123.1,202.2,490.0
822,여수,2002,17.8,144.2,141.3,21.8,85.0,195.7,24.4,413.2,114.0,24.8,451.2,104.5,445.0
823,여수,2003,17.7,239.9,167.7,21.3,261.5,135.3,22.0,561.5,72.9,24.7,344.0,121.3,434.0
824,여수,2004,17.6,194.3,153.8,21.4,181.2,159.1,25.2,118.5,183.7,25.6,416.9,186.6,486.0
825,여수,2005,17.3,176.7,252.9,21.7,193.0,178.9,24.1,237.5,134.8,25.3,194.0,154.6,489.0
826,여수,2006,16.6,187.3,160.0,20.4,224.8,171.9,23.1,610.8,77.3,26.9,113.4,235.2,447.01575
827,여수,2007,17.6,167.0,241.1,20.4,67.6,140.6,23.3,330.5,139.6,26.1,269.1,169.9,426.69694
828,여수,2008,17.5,167.6,226.8,20.0,313.4,102.0,25.7,62.1,185.7,25.3,152.2,223.0,474.79391
829,여수,2009,18.2,176.3,250.7,21.0,173.3,178.7,23.6,480.7,113.1,24.8,54.3,154.8,503.59501
830,여수,2010,17.1,149.0,219.1,21.6,77.6,200.9,24.7,469.2,130.8,26.7,303.5,180.4,467.25108
831,여수,2011,17.1,139.6,172.2,21.1,216.2,135.6,25.1,387.0,155.5,25.3,398.2,121.1,491.94884
832,여수,2012,18.6,44.4,229.4,21.5,69.6,184.2,25.1,235.8,182.2,27.1,559.0,192.3,456.58486
833,여수,2013,18.0,234.2,272.3,21.8,108.4,178.9,25.8,127.7,206.6,27.0,246.7,285.9,503.09448
834,여수,2014,18.6,109.8,297.9,21.6,127.9,179.6,24.4,160.5,153.1,24.3,662.2,128.2,494.21396
835,여수,2015,18.6,146.1,277.9,20.8,82.6,159.6,23.9,217.0,181.9,25.7,130.8,224.2,519.45186
836,여수,2016,18.9,124.3,247.5,21.9,162.2,152.8,25.3,157.8,221.2,27.7,33.8,301.2,519.47974
837,여수,2017,19.2,49.5,288.4,21.7,81.6,233.9,26.1,113.5,168.2,27.2,311.6,253.7,519.97618
838,여수,2018,18.2,134.5,203.0,21.9,291.8,222.3,26.9,149.7,271.0,28.1,89.8,241.8,501.22084
839,여수,2019,19.1,132.4,300.0,21.3,289.2,233.4,24.4,303.5,182.5,27.0,66.5,224.7,480.05607
840,여수,2020,18.0,139.4,222.2,22.4,367.0,226.1,22.6,552.0,100.4,27.1,180.1,213.4,454.36798
841,여수,2021,18.1,134.9,240.5,22.3,130.2,239.5,26.5,445.3,232.3,26.8,369.7,215.6,502.6345
842,여수,2022,18.9,0.6,289.0,21.9,91.7,166.8,26.4,260.1,199.6,26.2,210.8,165.2,481.7099
843,여수,2023,17.9,339.2,185.4,22.2,298.2,194.5,25.0,482.4,105.4,27.5,247.0,232.1,485.1413
844,완도,1996,17.0,66.9,215.1,21.0,326.0,88.6,24.3,182.2,123.0,26.3,108.0,181.4,483.0
845,완도,1997,17.6,133.7,177.9,22.2,206.3,186.9,25.1,247.6,143.2,25.9,190.0,178.5,491.0
846,완도,1998,18.1,140.5,142.7,20.5,507.5,75.6,25.2,226.0,101.2,26.6,94.8,70.7,467.0
847,완도,1999,17.5,163.5,275.3,21.7,191.8,179.9,23.4,698.0,100.0,24.9,514.4,122.7,403.0
848,완도,2000,16.7,115.1,238.9,20.5,264.6,154.3,24.5,352.0,197.6,25.3,215.9,204.0,414.0
849,완도,2001,17.5,53.3,184.2,20.7,471.1,123.7,25.1,177.0,199.7,25.1,115.2,193.2,426.0
850,완도,2002,16.2,134.4,149.3,21.3,133.7,239.0,23.7,391.2,114.6,24.3,652.7,120.0,387.0
851,완도,2003,17.4,250.9,175.9,21.1,294.2,172.6,22.2,545.3,73.4,24.6,307.8,141.8,409.0
852,완도,2004,17.3,162.1,178.5,21.4,310.3,171.4,26.0,139.4,204.5,26.4,496.4,217.3,507.0
853,완도,2005,17.5,145.0,260.4,22.6,95.6,200.7,25.2,129.1,143.3,26.0,153.2,165.1,465.0
854,완도,2006,16.6,282.0,170.9,20.6,274.3,163.2,23.7,468.3,98.4,26.9,138.0,202.2,443.83528
855,완도,2007,17.8,143.4,242.7,21.0,46.5,144.2,23.9,299.5,142.5,26.1,291.7,183.7,406.90005
856,완도,2008,17.2,204.8,205.4,20.0,362.4,82.0,26.1,79.0,163.7,25.5,105.1,189.6,388.76003
857,완도,2009,18.4,188.9,257.0,21.5,151.6,193.3,24.3,569.5,128.0,25.1,160.1,148.0,441.49531
858,완도,2010,17.2,188.0,212.2,21.7,223.5,166.1,24.9,332.7,106.7,27.3,408.6,155.1,389.6294
859,완도,2011,17.6,111.0,174.3,21.7,250.5,135.2,25.7,213.5,145.4,25.3,277.5,95.2,393.99114
860,완도,2012,19.0,53.1,229.1,22.1,55.6,163.6,25.7,248.7,144.1,27.5,302.1,158.8,295.01329
861,완도,2013,18.1,249.5,259.4,22.3,101.8,172.6,27.2,177.2,212.8,28.3,164.3,273.8,424.62114
862,완도,2014,18.1,171.4,300.5,21.6,113.0,173.5,24.2,232.9,149.5,24.3,493.6,122.2,410.33543
863,완도,2015,18.4,164.4,280.2,20.6,179.5,160.8,24.1,239.1,188.9,25.2,154.0,193.0,476.33569
864,완도,2016,18.4,108.9,215.8,21.5,140.9,130.0,25.5,224.9,207.3,27.2,30.9,279.1,465.68271
865,완도,2017,19.1,32.8,223.2,21.7,130.5,194.5,26.9,122.4,169.0,26.8,254.7,210.5,437.70116
866,완도,2018,18.3,120.0,164.6,22.0,192.2,214.2,26.8,47.8,238.0,27.9,147.2,204.9,427.13736
867,완도,2019,19.0,192.1,246.2,21.3,295.9,198.3,24.3,317.6,142.3,26.4,109.7,149.8,377.18795
868,완도,2020,17.8,258.6,185.2,22.1,343.3,200.1,22.8,282.1,79.7,27.5,100.4,177.8,394.67341
869,완도,2021,17.9,139.9,204.1,22.3,143.0,227.7,26.1,425.1,187.6,26.3,368.9,182.8,470.1794
870,완도,2022,18.8,13.3,278.6,22.7,76.4,187.6,26.5,111.5,200.8,27.0,58.1,116.1,405.4629
871,완도,2023,18.3,319.9,183.9,22.6,158.6,193.4,25.7,433.0,107.9,27.3,191.8,257.3,499.2897
872,고창,2011,18.4,125.5,188.8,22.9,126.4,161.2,27.1,415.1,122.9,26.1,389.8,89.8,532.41255
873,고창군,2011,18.5,122.5,184.6,22.8,138.6,155.9,26.7,383.1,111.9,26.0,527.9,84.5,532.41255
874,고창,2012,18.5,40.5,240.8,22.8,43.9,176.0,26.1,298.4,152.3,27.5,475.4,156.7,472.56953
875,고창군,2012,18.9,41.8,236.6,23.3,49.8,151.0,26.3,317.1,130.4,27.7,507.9,140.8,472.56953
876,고창,2013,17.1,94.6,233.9,22.0,66.5,170.0,26.3,426.9,118.3,27.0,277.2,246.1,543.67459
877,고창군,2013,17.7,94.4,223.4,22.8,54.3,144.2,26.9,289.0,111.6,28.2,293.9,222.7,543.67459
878,고창,2014,17.4,43.1,282.7,21.7,27.2,168.5,24.3,267.1,123.1,23.2,475.8,90.6,564.89529
879,고창군,2014,18.3,43.3,267.4,22.9,73.0,151.7,25.6,250.5,119.4,24.4,477.1,83.8,564.89529
880,고창,2015,17.3,34.1,262.2,21.6,156.6,152.8,24.7,181.4,149.9,25.0,73.0,188.4,584.26842
881,고창군,2015,18.4,36.6,252.0,21.8,88.6,146.9,24.9,205.5,139.5,25.3,99.6,178.8,584.26842
882,고창,2016,18.7,105.8,257.1,22.1,74.4,156.9,26.1,198.5,194.2,26.6,47.0,243.0,570.04299
883,고창군,2016,18.7,115.8,249.0,22.5,71.0,146.2,26.5,203.2,176.3,27.3,56.5,218.0,570.04299
884,고창,2017,18.1,30.2,279.3,21.5,17.7,227.6,27.0,277.8,137.5,25.9,243.4,210.8,554.56564
885,고창군,2017,18.6,60.0,251.8,22.1,25.9,205.3,27.7,305.5,116.9,26.4,336.7,177.4,554.56564
886,고창,2018,17.9,64.2,193.6,22.1,168.4,208.7,27.0,183.7,268.1,27.8,269.6,231.8,537.75487
887,고창군,2018,17.6,80.9,183.6,21.7,202.0,201.5,26.6,146.1,250.3,27.3,247.4,221.4,537.75487
888,고창,2019,17.7,57.9,288.8,20.8,72.2,207.0,24.8,142.9,165.0,26.0,238.8,209.2,513.71775
889,고창군,2019,17.5,63.9,280.5,20.8,74.6,202.0,24.6,173.6,142.8,26.0,236.1,190.2,513.71775
890,고창,2020,17.6,100.3,204.9,22.4,136.4,166.4,23.0,454.2,74.4,27.4,362.3,173.9,507.03241
891,고창군,2020,17.7,90.4,202.0,22.5,157.1,172.4,23.0,455.5,64.2,27.3,464.9,166.8,507.03241
892,고창,2021,17.1,93.5,206.0,22.7,143.2,207.4,26.8,185.5,202.5,25.7,345.7,156.0,521.467
893,고창군,2021,17.2,101.3,209.1,22.4,131.4,194.1,26.6,209.9,193.2,25.3,329.7,154.2,521.467
894,고창,2022,17.6,1.5,182.7,23.2,130.4,170.9,26.6,120.5,178.6,26.3,126.9,148.9,526.3789
895,고창군,2022,17.5,0.2,284.5,22.9,155.1,173.2,26.4,101.7,162.9,26.0,51.7,126.7,526.3789
896,고창,2023,18.3,174.2,191.4,22.3,33.6,202.7,,377.0,72.3,26.7,164.3,232.0,537.8724
897,고창군,2023,18.4,173.0,175.8,22.3,122.5,178.5,26.1,526.2,104.9,26.9,190.2,184.0,537.8724
898,순천,2011,16.9,190.1,160.8,21.9,329.1,135.6,25.3,773.1,103.5,24.9,418.7,95.1,474.89269
899,순천,2012,18.1,49.7,202.6,21.3,73.7,115.3,25.4,408.2,107.2,26.1,593.8,129.2,432.69355
900,순천,2013,17.3,195.1,232.8,22.0,116.5,146.1,25.6,283.0,141.4,26.6,155.6,226.3,519.65919
901,순천,2014,17.1,90.5,269.2,21.0,84.0,138.8,24.0,327.2,112.6,23.3,767.9,103.6,493.99662
902,순천,2015,18.2,117.5,250.7,20.7,125.8,134.4,24.2,288.7,144.9,24.6,132.2,177.5,556.24759
903,순천,2016,18.4,138.8,219.8,22.2,107.7,126.4,26.1,208.5,171.0,26.9,73.0,238.9,554.3217
904,순천,2017,17.6,45.7,244.7,20.8,44.8,201.7,26.4,123.4,122.9,25.5,273.5,194.9,531.25603
905,순천,2018,17.2,104.0,168.9,21.2,177.1,187.8,26.0,100.9,211.6,26.4,359.4,197.9,513.38334
906,순천,2019,17.4,117.7,258.8,20.6,232.6,187.6,23.6,342.4,128.9,25.0,99.0,185.4,488.49337
907,순천,2020,17.1,112.3,190.1,22.0,246.7,183.5,22.3,453.1,55.8,26.7,544.1,138.1,462.81088
908,순천,2021,16.7,92.1,198.5,21.7,76.0,175.7,25.4,337.7,165.8,25.1,282.1,160.5,513.1134
909,순천,2022,17.4,0.2,271.5,22.2,94.8,144.1,25.7,281.8,161.1,25.3,176.8,116.9,498.538
910,순천,2023,17.2,271.3,179.5,21.8,302.2,181.3,24.8,598.7,89.7,26.0,325.8,192.4,502.3767
911,홍성,2016,18.7,119.3,299.1,22.7,28.9,305.8,25.7,178.3,342.8,26.7,27.3,218.5,553.77011
912,홍성,2017,18.4,30.4,292.8,22.1,20.5,264.7,26.5,441.8,122.5,25.0,290.2,161.0,534.68608
913,홍성,2018,17.6,112.7,222.7,21.9,88.2,221.6,26.6,222.3,269.9,27.6,211.3,227.6,534.35401
914,홍성,2019,17.9,21.7,309.0,21.3,46.7,227.9,24.9,228.6,172.3,25.8,150.7,245.0,526.66358
915,홍성,2020,17.4,91.3,214.6,22.4,191.7,213.7,23.2,353.6,109.2,26.8,456.4,139.2,494.8778
916,홍성,2021,16.6,141.7,211.5,22.2,67.5,212.0,26.5,114.5,235.0,25.0,280.8,156.6,564.7015
917,홍성,2022,17.8,4.4,337.9,22.9,191.6,174.9,26.5,141.5,202.6,25.4,524.7,153.6,541.7975
918,홍성,2023,18.5,139.0,226.0,22.8,100.3,238.3,26.0,562.2,174.0,26.5,199.2,214.2,558.4352
919,제주,1996,17.9,57.2,232.4,22.6,223.7,137.5,25.1,48.7,215.2,27.3,111.7,220.4,427.0
920,제주,1997,19.0,74.6,229.0,22.9,79.2,213.3,26.7,108.3,203.8,26.7,161.3,166.2,444.0
921,제주,1998,18.8,116.5,171.1,21.5,228.2,122.5,27.4,111.5,216.2,28.2,75.0,232.2,430.0
922,제주,1999,18.4,79.0,228.5,21.8,204.0,146.0,24.0,706.0,112.5,25.6,642.8,102.5,418.0
923,제주,2000,17.2,46.2,229.9,21.6,97.6,165.9,26.4,166.2,227.3,28.0,169.6,241.7,427.0
924,제주,2001,18.5,105.4,191.9,22.3,259.7,145.9,26.7,123.1,261.1,26.8,233.9,171.7,469.0
925,제주,2002,17.4,141.6,145.4,21.6,118.6,234.6,24.5,495.7,137.9,25.6,356.5,157.7,389.0
926,진주,1996,17.4,69.9,221.0,21.3,299.6,104.0,24.5,176.6,192.2,26.0,123.1,193.4,499.0
927,진주,1997,18.0,168.4,200.6,22.5,233.2,214.0,25.1,387.3,134.0,25.8,231.7,156.3,478.0
928,진주,1998,19.0,168.7,209.0,20.5,333.0,111.5,25.4,199.7,127.4,26.3,511.5,162.3,460.0
929,진주,1999,17.9,174.2,256.5,22.0,197.0,167.3,24.0,466.9,120.6,24.9,438.5,150.4,399.0
930,진주,2000,18.4,68.7,218.8,22.3,123.6,149.8,26.5,379.7,174.3,26.4,484.7,156.5,442.0
931,진주,2001,18.8,41.8,197.2,22.5,323.5,133.1,26.5,266.6,185.3,26.2,137.1,191.4,499.0
932,진주,2002,17.5,150.6,174.5,22.0,81.7,218.1,25.4,300.0,127.1,25.0,760.1,115.5,428.0
933,진주,2003,17.7,293.0,180.0,21.9,259.6,139.0,22.9,481.0,81.0,24.8,343.0,123.5,415.0
934,진주,2004,18.2,161.5,176.8,22.2,243.0,180.6,26.9,229.5,201.5,26.2,348.5,164.9,484.0
935,진주,2005,18.2,90.9,267.9,23.4,113.5,189.5,25.8,273.6,145.0,25.9,297.3,151.6,459.0
936,진주,2006,17.7,284.5,163.6,22.0,268.6,186.7,24.2,630.9,79.2,27.6,106.6,209.6,468.09786
937,진주,2007,18.7,97.9,242.2,22.4,54.5,155.5,24.7,245.7,134.5,27.1,506.5,157.9,451.56061
938,진주,2008,18.2,108.5,218.3,20.9,337.6,104.8,27.3,93.6,162.4,25.9,100.4,179.0,516.34673
939,진주,2009,19.3,142.5,236.2,22.3,177.6,157.8,23.7,734.6,90.9,24.5,128.2,121.7,504.47256
940,진주,2010,17.3,205.1,224.0,22.0,53.9,183.0,25.1,418.5,115.6,27.0,377.1,151.1,491.98551
941,진주,2011,17.5,198.6,174.7,22.2,239.5,148.0,25.4,626.3,140.9,25.1,368.3,101.3,498.89604
942,진주,2012,18.3,47.5,230.5,21.7,50.1,163.3,25.7,306.1,181.3,26.5,378.6,182.5,490.93583
943,진주,2013,18.0,249.5,251.3,22.3,101.0,172.1,26.4,247.5,203.9,27.4,162.0,264.6,492.60042
944,진주,2014,18.3,91.2,293.4,21.4,143.6,159.4,24.5,186.3,169.5,23.7,580.6,116.7,477.13067
945,진주,2015,18.5,127.7,279.3,20.9,95.9,174.5,23.9,221.1,171.0,24.9,118.3,205.7,514.92052
946,진주,2016,18.2,153.9,252.0,21.9,113.8,164.3,25.6,161.0,194.0,26.7,74.8,262.8,522.50181
947,진주,2017,18.4,43.8,283.9,21.7,52.0,236.6,27.0,96.0,146.8,26.3,166.4,210.9,523.83309
948,진주,2018,18.0,94.3,198.4,21.9,207.7,200.9,26.6,240.8,242.3,27.0,212.7,215.2,505.85802
949,진주,2019,18.4,132.3,304.0,21.5,243.7,237.3,24.9,234.0,190.0,26.4,65.4,228.3,495.58245
950,진주,2020,18.2,110.1,238.5,23.0,234.2,233.9,22.7,587.5,94.5,27.3,356.7,205.1,477.4903
951,진주,2021,17.6,116.9,234.3,22.2,101.7,207.1,26.2,359.3,228.2,26.0,320.2,195.9,516.9216
952,진주,2022,18.8,0.9,310.8,22.7,121.3,206.4,26.5,218.0,224.1,26.3,157.3,173.7,504.1092
