id,path,label1,label2,len
AUQONISO,./train/AUQONISO.ogg,real,real,8206.0
YKWUSZVD,./train/YKWUSZVD.ogg,fake,fake,2558.0
BGCWLYVM,./train/BGCWLYVM.ogg,real,real,4880.0
EPQVVCJF,./validate/EPQVVCJF.ogg,fake,fake,2160.0
LSGUQOXM,./train/LSGUQOXM.ogg,fake,fake,1244.0
VZWNSZDZ,./train/VZWNSZDZ.ogg,real,real,2556.0
NQGCMQTE,./train/NQGCMQTE.ogg,real,real,7870.0
FQIBHZOX,./validate/FQIBHZOX.ogg,real,real,2574.0
GPEKSMBW,./train/GPEKSMBW.ogg,fake,fake,1313.0
REBARJJH,./train/REBARJJH.ogg,real,real,4083.0
PQCZLSCM,./train/PQCZLSCM.ogg,fake,fake,1185.0
SVQVGFSF,./train/SVQVGFSF.ogg,real,real,4318.0
DQJAHCDV,./too_short/DQJAHCDV.ogg,fake,fake,790.0
LGIYFHFC,./train/LGIYFHFC.ogg,fake,fake,1290.0
YNKROYQG,./too_short/YNKROYQG.ogg,fake,fake,691.0
FVORMNMJ,./train/FVORMNMJ.ogg,real,real,6604.0
RQKEGXNB,./train/RQKEGXNB.ogg,fake,fake,1381.0
QRTQTTIK,./too_short/QRTQTTIK.ogg,fake,fake,836.0
YPGGYITT,./too_short/YPGGYITT.ogg,fake,fake,940.0
SYFAARRC,./train/SYFAARRC.ogg,real,real,2919.0
MAROXWZN,./validate/MAROXWZN.ogg,fake,fake,1389.0
PWLTKZRP,./train/PWLTKZRP.ogg,fake,fake,1964.0
VIDXNZJG,./train/VIDXNZJG.ogg,real,real,2702.0
FYUXRZSQ,./too_short/FYUXRZSQ.ogg,fake,fake,804.0
WPIFQNCW,./train/WPIFQNCW.ogg,real,real,3444.0
BNUQPEEX,./train/BNUQPEEX.ogg,fake,fake,3666.0
JZHKJSGH,./train/JZHKJSGH.ogg,fake,fake,1869.0
CAKSAUKP,./validate/CAKSAUKP.ogg,fake,fake,1608.0
IQYEXQDQ,./train/IQYEXQDQ.ogg,fake,fake,2058.0
DHGYZWYA,./train/DHGYZWYA.ogg,real,real,8432.0
OBEDSUIY,./train/OBEDSUIY.ogg,fake,fake,2093.0
UNLEWVQR,./train/UNLEWVQR.ogg,fake,fake,5464.0
HJKXAHZQ,./train/HJKXAHZQ.ogg,real,real,2964.0
THUQERAG,./train/THUQERAG.ogg,real,real,7010.0
XDGLMTOL,./train/XDGLMTOL.ogg,real,real,2810.0
VDFUZXOJ,./validate/VDFUZXOJ.ogg,fake,fake,1437.0
CIYLXFJF,./too_short/CIYLXFJF.ogg,fake,fake,806.0
UGSYGEQY,./train/UGSYGEQY.ogg,real,real,2153.0
UAWWCMTL,./train/UAWWCMTL.ogg,fake,fake,3287.0
NIHHMYEG,./too_short/NIHHMYEG.ogg,fake,fake,920.0
ZKMVWIYP,./validate/ZKMVWIYP.ogg,real,real,3044.0
YTPMJRBQ,./train/YTPMJRBQ.ogg,real,real,3077.0
IYWEQKNX,./train/IYWEQKNX.ogg,real,real,7399.0
QIKAOIQC,./train/QIKAOIQC.ogg,fake,fake,2423.0
WYGEITTZ,./train/WYGEITTZ.ogg,fake,fake,1748.0
HJJRGDJZ,./validate/HJJRGDJZ.ogg,real,real,3454.0
EETWFYLX,./validate/EETWFYLX.ogg,fake,fake,2766.0
GTGYFWAG,./too_short/GTGYFWAG.ogg,real,real,683.0
HYNHPKZN,./too_short/HYNHPKZN.ogg,fake,fake,867.0
VLIUUHEG,./train/VLIUUHEG.ogg,real,real,9453.0
KLMAKRNN,./train/KLMAKRNN.ogg,fake,fake,1048.0
BHHNWENI,./train/BHHNWENI.ogg,real,real,2569.0
UXFKCBAZ,./train/UXFKCBAZ.ogg,real,real,3669.0
XTSCRWWX,./validate/XTSCRWWX.ogg,real,real,6974.0
EEHGCIPT,./train/EEHGCIPT.ogg,fake,fake,2425.0
CPEMAKBY,./validate/CPEMAKBY.ogg,real,real,4969.0
WBDQBYXP,./train/WBDQBYXP.ogg,real,real,2034.0
LIVXMOVG,./validate/LIVXMOVG.ogg,real,real,6389.0
LKXDKKJI,./train/LKXDKKJI.ogg,real,real,2279.0
VSTKJFAB,./too_short/VSTKJFAB.ogg,fake,fake,812.0
IWXLHWCW,./train/IWXLHWCW.ogg,real,real,4521.0
SRLGEXSK,./train/SRLGEXSK.ogg,real,real,6689.0
JIJKMEGZ,./validate/JIJKMEGZ.ogg,fake,fake,1450.0
NOECYWCS,./train/NOECYWCS.ogg,real,real,4103.0
DFOPDLTC,./train/DFOPDLTC.ogg,fake,fake,1640.0
QVYBNEFZ,./train/QVYBNEFZ.ogg,real,real,1421.0
VORXWIVC,./train/VORXWIVC.ogg,real,real,1608.0
FXQAKDDK,./validate/FXQAKDDK.ogg,real,real,3143.0
NPODKNHR,./train/NPODKNHR.ogg,fake,fake,1151.0
QJXLMZQC,./train/QJXLMZQC.ogg,real,real,1322.0
JGADCNMA,./train/JGADCNMA.ogg,real,real,3438.0
GLNHBITY,./train/GLNHBITY.ogg,real,real,8172.0
ZXPYLOMH,./validate/ZXPYLOMH.ogg,fake,fake,1600.0
PVBNWWJZ,./train/PVBNWWJZ.ogg,real,real,5786.0
TEFSRZFQ,./train/TEFSRZFQ.ogg,real,real,8166.0
IQQSOSGL,./train/IQQSOSGL.ogg,fake,fake,2450.0
VRACCKVO,./train/VRACCKVO.ogg,fake,fake,1441.0
PXKZDAUD,./validate/PXKZDAUD.ogg,fake,fake,1886.0
QBDVXSSX,./train/QBDVXSSX.ogg,real,real,4495.0
ZGTDESDD,./train/ZGTDESDD.ogg,real,real,2039.0
MFXRKSTA,./train/MFXRKSTA.ogg,fake,fake,1972.0
YVRIBNBT,./train/YVRIBNBT.ogg,fake,fake,1750.0
YCJMYXNF,./train/YCJMYXNF.ogg,real,real,6472.0
FVEPXREJ,./train/FVEPXREJ.ogg,real,real,7490.0
FWBXILGR,./train/FWBXILGR.ogg,real,real,2628.0
OQKFBLSX,./train/OQKFBLSX.ogg,fake,fake,1555.0
FHWTFWOA,./validate/FHWTFWOA.ogg,fake,fake,1221.0
NRUWSHRH,./train/NRUWSHRH.ogg,real,real,4453.0
ITCTJYEA,./train/ITCTJYEA.ogg,real,real,6873.0
FHGFWLDG,./train/FHGFWLDG.ogg,real,real,6061.0
ZGKHEKYD,./train/ZGKHEKYD.ogg,fake,fake,1195.0
EQQWEFOP,./train/EQQWEFOP.ogg,fake,fake,1768.0
XSLSZFQB,./train/XSLSZFQB.ogg,real,real,3741.0
LDROVUJK,./train/LDROVUJK.ogg,real,real,7731.0
CEPLYVHO,./train/CEPLYVHO.ogg,real,real,7434.0
RHJUBQAK,./train/RHJUBQAK.ogg,real,real,8962.0
THBRTTUU,./validate/THBRTTUU.ogg,fake,fake,1550.0
DZGXDSWC,./train/DZGXDSWC.ogg,real,real,3484.0
MVKHOMBX,./train/MVKHOMBX.ogg,real,real,2511.0
PVAANBQE,./train/PVAANBQE.ogg,real,real,5305.0
HZERPAAL,./train/HZERPAAL.ogg,fake,fake,2736.0
OJEKPHQE,./validate/OJEKPHQE.ogg,real,real,5618.0
VEZDSLNS,./validate/VEZDSLNS.ogg,fake,fake,2415.0
SBQUMCRO,./train/SBQUMCRO.ogg,real,real,2218.0
TWAFWBKP,./train/TWAFWBKP.ogg,fake,fake,1015.0
DGNGQOYU,./validate/DGNGQOYU.ogg,real,real,2278.0
XFXEAOYN,./train/XFXEAOYN.ogg,real,real,6706.0
FBYPYVXK,./validate/FBYPYVXK.ogg,real,real,3866.0
XUOXWBKW,./train/XUOXWBKW.ogg,fake,fake,1264.0
SZFMAZKW,./train/SZFMAZKW.ogg,fake,fake,1382.0
WCXMAQNN,./train/WCXMAQNN.ogg,real,real,3043.0
AFANLUMA,./train/AFANLUMA.ogg,real,real,5657.0
FIYUEVER,./train/FIYUEVER.ogg,real,real,1968.0
HNYRVBNE,./train/HNYRVBNE.ogg,fake,fake,1464.0
HWYIQAZM,./train/HWYIQAZM.ogg,fake,fake,3088.0
BPEGNKPM,./train/BPEGNKPM.ogg,fake,fake,1087.0
WGAATSFB,./train/WGAATSFB.ogg,fake,fake,1315.0
EIBTESWP,./train/EIBTESWP.ogg,fake,fake,2129.0
AMLLHGOS,./train/AMLLHGOS.ogg,fake,fake,1484.0
XQAYSJIS,./train/XQAYSJIS.ogg,fake,fake,1104.0
OCKNSRLC,./train/OCKNSRLC.ogg,real,real,9476.0
HZVLBVEC,./train/HZVLBVEC.ogg,fake,fake,1058.0
CVRBKDRG,./train/CVRBKDRG.ogg,real,real,5123.0
GONSFRMX,./train/GONSFRMX.ogg,real,real,5324.0
DRCCABWS,./train/DRCCABWS.ogg,fake,fake,2035.0
QRYEXDRW,./validate/QRYEXDRW.ogg,real,real,1506.0
BZYCCAHA,./too_short/BZYCCAHA.ogg,fake,fake,739.0
ARLYJAIM,./train/ARLYJAIM.ogg,real,real,4988.0
TTNLWNXO,./train/TTNLWNXO.ogg,fake,fake,1779.0
LSRCSEDC,./train/LSRCSEDC.ogg,real,real,1316.0
CFLIFOJS,./validate/CFLIFOJS.ogg,real,real,4451.0
KBHBAMTV,./train/KBHBAMTV.ogg,real,real,5362.0
PWEUGPSR,./validate/PWEUGPSR.ogg,fake,fake,1683.0
GHMNIQAK,./validate/GHMNIQAK.ogg,real,real,6384.0
IZNIBAWZ,./validate/IZNIBAWZ.ogg,real,real,2741.0
GAXYXVVL,./train/GAXYXVVL.ogg,real,real,3118.0
RXWSYEMF,./train/RXWSYEMF.ogg,fake,fake,1582.0
UNNJTTJY,./train/UNNJTTJY.ogg,real,real,2199.0
AYHJHRMR,./train/AYHJHRMR.ogg,real,real,4775.0
LYMDKOAU,./train/LYMDKOAU.ogg,real,real,4568.0
VZDKCWVV,./train/VZDKCWVV.ogg,fake,fake,1900.0
STTBFXXU,./train/STTBFXXU.ogg,fake,fake,1849.0
TRLVQGEZ,./train/TRLVQGEZ.ogg,fake,fake,1820.0
KTJEGABL,./train/KTJEGABL.ogg,fake,fake,1259.0
CYWJTBHA,./train/CYWJTBHA.ogg,real,real,3659.0
PBMCBXOL,./validate/PBMCBXOL.ogg,fake,fake,1432.0
FPPNPMNX,./train/FPPNPMNX.ogg,fake,fake,1451.0
YTRPJJEP,./validate/YTRPJJEP.ogg,real,real,6786.0
BAGSNPVL,./train/BAGSNPVL.ogg,real,real,2493.0
UMPJTLUM,./train/UMPJTLUM.ogg,real,real,8092.0
VANVJKZJ,./train/VANVJKZJ.ogg,real,real,1799.0
RYZNKRKO,./train/RYZNKRKO.ogg,real,real,2944.0
GCCNNVWJ,./train/GCCNNVWJ.ogg,fake,fake,1494.0
UARBRUCG,./train/UARBRUCG.ogg,fake,fake,1016.0
EIJNRULU,./validate/EIJNRULU.ogg,fake,fake,1210.0
KGZNYGBL,./train/KGZNYGBL.ogg,real,real,1509.0
SVGLDDJZ,./too_short/SVGLDDJZ.ogg,fake,fake,889.0
SUYFEHDJ,./train/SUYFEHDJ.ogg,fake,fake,1170.0
HIOBBQCS,./validate/HIOBBQCS.ogg,fake,fake,1660.0
DKEMBHEF,./validate/DKEMBHEF.ogg,fake,fake,1836.0
QSHPNGDF,./validate/QSHPNGDF.ogg,fake,fake,1077.0
SYUJZRVO,./train/SYUJZRVO.ogg,real,real,4452.0
NDTIWPHT,./train/NDTIWPHT.ogg,real,real,4255.0
ZSLIWUCY,./train/ZSLIWUCY.ogg,real,real,5991.0
IQQSGAVY,./validate/IQQSGAVY.ogg,real,real,9934.0
DJSHOZXB,./train/DJSHOZXB.ogg,fake,fake,1357.0
VSAKGMYB,./train/VSAKGMYB.ogg,fake,fake,1141.0
YNIVVTUV,./train/YNIVVTUV.ogg,fake,fake,1913.0
CWEVROXE,./train/CWEVROXE.ogg,fake,fake,1006.0
CZSTTVNA,./train/CZSTTVNA.ogg,real,real,3133.0
TVKAWUYP,./train/TVKAWUYP.ogg,fake,fake,1402.0
SRJYKXYP,./train/SRJYKXYP.ogg,fake,fake,1155.0
SULNGNGC,./validate/SULNGNGC.ogg,fake,fake,1812.0
TLBTSIUW,./train/TLBTSIUW.ogg,fake,fake,2373.0
TFHGVMIZ,./train/TFHGVMIZ.ogg,real,real,2395.0
VCGTJOFM,./train/VCGTJOFM.ogg,real,real,3068.0
GLAYOCKZ,./train/GLAYOCKZ.ogg,fake,fake,2461.0
TMPBLMLY,./train/TMPBLMLY.ogg,real,real,5133.0
RGYPBCYI,./validate/RGYPBCYI.ogg,real,real,4331.0
PACONOYJ,./train/PACONOYJ.ogg,fake,fake,1146.0
KXPBYVID,./train/KXPBYVID.ogg,real,real,5941.0
PAEWHRGR,./train/PAEWHRGR.ogg,fake,fake,2565.0
OKLHZLQV,./validate/OKLHZLQV.ogg,fake,fake,2381.0
VUTKFKQL,./validate/VUTKFKQL.ogg,real,real,5584.0
FAFXYJSS,./train/FAFXYJSS.ogg,fake,fake,2656.0
IXMEFDWD,./validate/IXMEFDWD.ogg,real,real,8263.0
KVCQFZPY,./too_short/KVCQFZPY.ogg,fake,fake,880.0
NVGTWYPI,./train/NVGTWYPI.ogg,fake,fake,2342.0
GVJIUDEX,./train/GVJIUDEX.ogg,real,real,3382.0
IJJYGJSY,./train/IJJYGJSY.ogg,fake,fake,1723.0
PWQBGJXZ,./validate/PWQBGJXZ.ogg,real,real,3555.0
PDOTHVNB,./too_short/PDOTHVNB.ogg,fake,fake,692.0
XZEMYDPR,./train/XZEMYDPR.ogg,real,real,9199.0
DSLSQWAW,./train/DSLSQWAW.ogg,real,real,9708.0
BQPFWKYF,./train/BQPFWKYF.ogg,real,real,2376.0
QHUVFITK,./train/QHUVFITK.ogg,real,real,3627.0
TXPRCMCI,./train/TXPRCMCI.ogg,real,real,2655.0
FSBLHDRW,./train/FSBLHDRW.ogg,real,real,6246.0
YLGVSRCA,./train/YLGVSRCA.ogg,fake,fake,1741.0
QGFJTBQM,./train/QGFJTBQM.ogg,real,real,4953.0
LCJVTVSO,./train/LCJVTVSO.ogg,fake,fake,1368.0
PDPXOMRI,./too_short/PDPXOMRI.ogg,fake,fake,674.0
CXBBCEAK,./train/CXBBCEAK.ogg,fake,fake,2070.0
QKKXWSKL,./validate/QKKXWSKL.ogg,real,real,2933.0
KTMQBMYY,./validate/KTMQBMYY.ogg,real,real,4177.0
ZPVJZRHC,./validate/ZPVJZRHC.ogg,fake,fake,1091.0
JKSYNGFN,./train/JKSYNGFN.ogg,real,real,7142.0
SVUQRHJE,./validate/SVUQRHJE.ogg,real,real,4164.0
THCXLBJQ,./train/THCXLBJQ.ogg,fake,fake,2329.0
ARYYMWHX,./train/ARYYMWHX.ogg,real,real,4828.0
TZZTUSBV,./train/TZZTUSBV.ogg,real,real,2506.0
SSWJFPYW,./train/SSWJFPYW.ogg,fake,fake,1097.0
TBKKNJLV,./train/TBKKNJLV.ogg,real,real,4185.0
QQFBZSOQ,./train/QQFBZSOQ.ogg,real,real,2366.0
TBZTWPKZ,./train/TBZTWPKZ.ogg,fake,fake,1497.0
ETCHGFXQ,./train/ETCHGFXQ.ogg,fake,fake,1199.0
ZYAZQJEQ,./train/ZYAZQJEQ.ogg,fake,fake,1854.0
OECOFCHX,./too_short/OECOFCHX.ogg,fake,fake,780.0
FKWEFNSJ,./validate/FKWEFNSJ.ogg,fake,fake,1573.0
ZEHSTYIJ,./validate/ZEHSTYIJ.ogg,real,real,4958.0
NZMVQHIL,./train/NZMVQHIL.ogg,fake,fake,1160.0
GQFFZBCY,./train/GQFFZBCY.ogg,fake,fake,2617.0
LKMQZUAE,./train/LKMQZUAE.ogg,fake,fake,1149.0
IGKPLQDW,./train/IGKPLQDW.ogg,fake,fake,1660.0
OTIDATHQ,./train/OTIDATHQ.ogg,fake,fake,2406.0
FZNHFJXK,./train/FZNHFJXK.ogg,fake,fake,2409.0
AXZQVVEO,./train/AXZQVVEO.ogg,real,real,1559.0
GMIOOXIN,./train/GMIOOXIN.ogg,real,real,2210.0
TQRYATAD,./train/TQRYATAD.ogg,real,real,3896.0
EGEPRXHY,./train/EGEPRXHY.ogg,fake,fake,1603.0
IYOLAPLF,./train/IYOLAPLF.ogg,real,real,9451.0
JTOYVVCE,./train/JTOYVVCE.ogg,fake,fake,1699.0
EKOEWSJE,./train/EKOEWSJE.ogg,fake,fake,3918.0
KVYSOIOV,./train/KVYSOIOV.ogg,fake,fake,1036.0
KCLMXLTS,./validate/KCLMXLTS.ogg,fake,fake,2552.0
DEPZFWXE,./train/DEPZFWXE.ogg,fake,fake,1456.0
WHMXIZYW,./validate/WHMXIZYW.ogg,real,real,3701.0
GOJGLYCQ,./train/GOJGLYCQ.ogg,fake,fake,3082.0
JWTUJODI,./validate/JWTUJODI.ogg,fake,fake,1188.0
XYHJAQSW,./train/XYHJAQSW.ogg,fake,fake,1171.0
NMXRKMXS,./train/NMXRKMXS.ogg,fake,fake,3515.0
TFFKDVQP,./validate/TFFKDVQP.ogg,real,real,7160.0
LQBVPNNV,./validate/LQBVPNNV.ogg,fake,fake,2397.0
WXLMIVMA,./train/WXLMIVMA.ogg,real,real,5200.0
YGBWKJBE,./train/YGBWKJBE.ogg,real,real,3419.0
XAZBNQJS,./too_short/XAZBNQJS.ogg,fake,fake,737.0
HKCWNAEF,./validate/HKCWNAEF.ogg,fake,fake,1518.0
TUUMTQMT,./train/TUUMTQMT.ogg,real,real,4226.0
EGNYRAPY,./train/EGNYRAPY.ogg,fake,fake,1202.0
ULIMAFDK,./train/ULIMAFDK.ogg,fake,fake,1409.0
KEAWOLGK,./train/KEAWOLGK.ogg,fake,fake,1354.0
BAJOREGH,./train/BAJOREGH.ogg,fake,fake,1318.0
GHNJGBSI,./train/GHNJGBSI.ogg,fake,fake,1519.0
HHJUDXPY,./train/HHJUDXPY.ogg,fake,fake,2203.0
NWQCGLGU,./train/NWQCGLGU.ogg,real,real,1410.0
AUVMXBDY,./too_short/AUVMXBDY.ogg,fake,fake,876.0
BCLBOJYO,./validate/BCLBOJYO.ogg,fake,fake,1327.0
QLCMRMSW,./validate/QLCMRMSW.ogg,fake,fake,1982.0
GDPUAVBQ,./train/GDPUAVBQ.ogg,real,real,2085.0
QWOXVTGD,./train/QWOXVTGD.ogg,real,real,1808.0
QTCVYFTY,./train/QTCVYFTY.ogg,real,real,3211.0
PVDTPUWJ,./validate/PVDTPUWJ.ogg,fake,fake,1386.0
URXHCAJN,./validate/URXHCAJN.ogg,real,real,2845.0
WLFNQAIR,./validate/WLFNQAIR.ogg,real,real,1936.0
TBTQCWQH,./train/TBTQCWQH.ogg,real,real,2277.0
HWCOQNXN,./train/HWCOQNXN.ogg,real,real,5102.0
MHFBOTOQ,./train/MHFBOTOQ.ogg,fake,fake,1134.0
VUCCXLPQ,./train/VUCCXLPQ.ogg,real,real,3254.0
PWJBKPDH,./train/PWJBKPDH.ogg,real,real,5072.0
BPRWAGPX,./too_short/BPRWAGPX.ogg,fake,fake,781.0
GGRUZDKF,./train/GGRUZDKF.ogg,real,real,2768.0
TLKCGRJN,./train/TLKCGRJN.ogg,real,real,2725.0
RBXNEYUY,./validate/RBXNEYUY.ogg,real,real,2566.0
MEHAMSMP,./train/MEHAMSMP.ogg,fake,fake,1459.0
PFFTXDMX,./train/PFFTXDMX.ogg,real,real,5940.0
FJTDMLDX,./train/FJTDMLDX.ogg,fake,fake,1871.0
UFKPAWEP,./train/UFKPAWEP.ogg,fake,fake,2729.0
OYYMRJAV,./train/OYYMRJAV.ogg,real,real,5034.0
AMIJZAKA,./too_short/AMIJZAKA.ogg,fake,fake,872.0
ZWJZLGQK,./train/ZWJZLGQK.ogg,real,real,3881.0
BIFMQWTD,./too_short/BIFMQWTD.ogg,fake,fake,829.0
APEJNSYU,./validate/APEJNSYU.ogg,fake,fake,1277.0
JRLSVIPK,./train/JRLSVIPK.ogg,real,real,6060.0
INDKYXFI,./validate/INDKYXFI.ogg,real,real,2980.0
QEOXEJVH,./too_short/QEOXEJVH.ogg,fake,fake,869.0
AMOCEKTD,./validate/AMOCEKTD.ogg,fake,fake,1499.0
NNSICMXP,./train/NNSICMXP.ogg,real,real,5760.0
SKKCWCEK,./train/SKKCWCEK.ogg,real,real,2531.0
UFGUUJFI,./train/UFGUUJFI.ogg,real,real,5743.0
TEKUOEPT,./train/TEKUOEPT.ogg,fake,fake,2120.0
ANDGFQSB,./train/ANDGFQSB.ogg,fake,fake,2367.0
EJCVIGAM,./validate/EJCVIGAM.ogg,real,real,3474.0
XZSMKEMM,./validate/XZSMKEMM.ogg,fake,fake,1142.0
VWWWJGZZ,./train/VWWWJGZZ.ogg,real,real,2935.0
GTYRDCUX,./train/GTYRDCUX.ogg,fake,fake,1971.0
QMXYEUPB,./train/QMXYEUPB.ogg,real,real,3993.0
GAFFDTES,./train/GAFFDTES.ogg,real,real,5500.0
KZERFMHX,./train/KZERFMHX.ogg,fake,fake,2067.0
CYUWYDEF,./validate/CYUWYDEF.ogg,fake,fake,1065.0
FYTYOIOZ,./train/FYTYOIOZ.ogg,real,real,3578.0
VDUANYNO,./validate/VDUANYNO.ogg,real,real,6820.0
GKIAXAQX,./too_short/GKIAXAQX.ogg,fake,fake,728.0
DEZNDGFL,./too_short/DEZNDGFL.ogg,fake,fake,618.0
TTIYVHJA,./train/TTIYVHJA.ogg,fake,fake,2394.0
QVXCNVKV,./train/QVXCNVKV.ogg,fake,fake,1496.0
XSJBNEZK,./too_short/XSJBNEZK.ogg,fake,fake,992.0
YUKWRCFF,./train/YUKWRCFF.ogg,real,real,2820.0
JVFVSFJD,./train/JVFVSFJD.ogg,real,real,3872.0
WGDVWSNO,./train/WGDVWSNO.ogg,real,real,2804.0
GUVMLETH,./train/GUVMLETH.ogg,fake,fake,3092.0
TUEQPCJV,./train/TUEQPCJV.ogg,fake,fake,1672.0
CZEKRHLE,./validate/CZEKRHLE.ogg,fake,fake,2528.0
VZDLDLQI,./validate/VZDLDLQI.ogg,real,real,5069.0
BKYAISJE,./train/BKYAISJE.ogg,fake,fake,1422.0
LBZPCRPQ,./train/LBZPCRPQ.ogg,real,real,3912.0
VXCMUGWU,./train/VXCMUGWU.ogg,fake,fake,1372.0
FKLHXBEF,./train/FKLHXBEF.ogg,real,real,2820.0
YEBUOVHA,./validate/YEBUOVHA.ogg,real,real,6587.0
FBGMMRUF,./train/FBGMMRUF.ogg,fake,fake,1968.0
TTTEVLVK,./train/TTTEVLVK.ogg,real,real,2934.0
EPMRZULF,./train/EPMRZULF.ogg,real,real,2516.0
KKXTYEXN,./train/KKXTYEXN.ogg,fake,fake,1186.0
SNLNJBSV,./train/SNLNJBSV.ogg,real,real,8630.0
MJRTVIJB,./train/MJRTVIJB.ogg,real,real,3130.0
OGWOJPVF,./validate/OGWOJPVF.ogg,real,real,5308.0
BXXXPCDH,./validate/BXXXPCDH.ogg,fake,fake,1825.0
BPXBVUJI,./validate/BPXBVUJI.ogg,fake,fake,1026.0
QBBCQBNV,./train/QBBCQBNV.ogg,real,real,4323.0
FMJXRQJA,./too_short/FMJXRQJA.ogg,fake,fake,767.0
LFNLJSCR,./validate/LFNLJSCR.ogg,fake,fake,1391.0
IUBSSGKW,./train/IUBSSGKW.ogg,real,real,3173.0
DTPDEPNT,./too_short/DTPDEPNT.ogg,fake,fake,918.0
SLNBPSUQ,./validate/SLNBPSUQ.ogg,fake,fake,1591.0
WGDKCHDR,./train/WGDKCHDR.ogg,fake,fake,1045.0
HRFXULNV,./train/HRFXULNV.ogg,real,real,5108.0
UQVXITMG,./train/UQVXITMG.ogg,real,real,3219.0
PPZZZLVW,./train/PPZZZLVW.ogg,fake,fake,1193.0
PYCAZFBZ,./train/PYCAZFBZ.ogg,real,real,5681.0
UVXLGBLM,./train/UVXLGBLM.ogg,real,real,4944.0
LYTABFEU,./train/LYTABFEU.ogg,real,real,1409.0
WBUOMTOU,./train/WBUOMTOU.ogg,real,real,2475.0
FYNDVMFJ,./validate/FYNDVMFJ.ogg,fake,fake,1338.0
XQBTITVG,./train/XQBTITVG.ogg,real,real,2411.0
VYRCOXEI,./train/VYRCOXEI.ogg,real,real,2074.0
WLONTESF,./train/WLONTESF.ogg,real,real,5270.0
XSMKHCAS,./train/XSMKHCAS.ogg,fake,fake,1155.0
KIKWQNYZ,./train/KIKWQNYZ.ogg,real,real,3514.0
RXAAKSWD,./too_short/RXAAKSWD.ogg,fake,fake,956.0
GQBZAZJS,./train/GQBZAZJS.ogg,real,real,2850.0
MGZGFAYR,./train/MGZGFAYR.ogg,real,real,4858.0
DYCFUOYQ,./validate/DYCFUOYQ.ogg,real,real,1962.0
VCQGGTSX,./train/VCQGGTSX.ogg,fake,fake,1636.0
KTTKIGAB,./validate/KTTKIGAB.ogg,fake,fake,1077.0
QTONVGET,./train/QTONVGET.ogg,real,real,1147.0
HACWQNPW,./train/HACWQNPW.ogg,fake,fake,1165.0
DZMMDNER,./validate/DZMMDNER.ogg,real,real,3231.0
ACSBLOUY,./validate/ACSBLOUY.ogg,real,real,3769.0
FDBHZHWK,./train/FDBHZHWK.ogg,fake,fake,1431.0
CLPNRUTW,./validate/CLPNRUTW.ogg,fake,fake,1132.0
JYOSNBMW,./train/JYOSNBMW.ogg,fake,fake,1351.0
CCYAGFWV,./train/CCYAGFWV.ogg,fake,fake,1590.0
ASSFRMPM,./train/ASSFRMPM.ogg,fake,fake,1147.0
FDNXGWEP,./train/FDNXGWEP.ogg,real,real,9373.0
MXPLRLVY,./train/MXPLRLVY.ogg,real,real,5753.0
LTZYCKEA,./train/LTZYCKEA.ogg,fake,fake,1095.0
TIENPAHT,./train/TIENPAHT.ogg,fake,fake,1023.0
TPOOMJCQ,./validate/TPOOMJCQ.ogg,fake,fake,1586.0
GRHFBPHS,./train/GRHFBPHS.ogg,fake,fake,2290.0
DJLHKZLY,./train/DJLHKZLY.ogg,fake,fake,2165.0
WKDEKDOO,./train/WKDEKDOO.ogg,real,real,3221.0
ACWPMQUS,./train/ACWPMQUS.ogg,fake,fake,2370.0
HZMUPPAP,./train/HZMUPPAP.ogg,real,real,1965.0
FAKJJOUS,./validate/FAKJJOUS.ogg,real,real,3839.0
EBYJMEAQ,./validate/EBYJMEAQ.ogg,real,real,8754.0
UQIHQNHU,./train/UQIHQNHU.ogg,fake,fake,1226.0
QVRNPOJT,./train/QVRNPOJT.ogg,real,real,2052.0
LQZZQBDU,./train/LQZZQBDU.ogg,real,real,5352.0
UWDHDJVG,./train/UWDHDJVG.ogg,real,real,3607.0
TRXRERCS,./train/TRXRERCS.ogg,fake,fake,1207.0
PHBTAFAV,./too_short/PHBTAFAV.ogg,fake,fake,992.0
IFWQGOQQ,./train/IFWQGOQQ.ogg,real,real,3684.0
YIPUXRYF,./train/YIPUXRYF.ogg,real,real,7880.0
UXDDKERA,./train/UXDDKERA.ogg,fake,fake,1105.0
SNLLJXOZ,./train/SNLLJXOZ.ogg,real,real,10516.0
PRYJKXCL,./train/PRYJKXCL.ogg,real,real,9348.0
RXXJVKDL,./train/RXXJVKDL.ogg,real,real,9532.0
KMJSDQCP,./train/KMJSDQCP.ogg,fake,fake,1812.0
XCZYLWNH,./train/XCZYLWNH.ogg,real,real,4701.0
JKEDOKSS,./validate/JKEDOKSS.ogg,real,real,9229.0
DSRCFEAR,./too_short/DSRCFEAR.ogg,fake,fake,644.0
NMVPTMES,./too_short/NMVPTMES.ogg,fake,fake,923.0
ROHASXPF,./validate/ROHASXPF.ogg,real,real,1937.0
JROXZFFK,./train/JROXZFFK.ogg,real,real,7102.0
XRAOJHKJ,./train/XRAOJHKJ.ogg,real,real,3132.0
DBBDXNUR,./train/DBBDXNUR.ogg,real,real,4785.0
TOTNDACP,./train/TOTNDACP.ogg,real,real,2011.0
KQZCYTLA,./train/KQZCYTLA.ogg,real,real,4072.0
